Crocs,Water level,Temp,Year,Month
0.000000000000000000e+00, -10, 2.939999999999999858e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 3.000000000000000000e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 3.110000000000000142e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 3.119999999999999929e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.630000000000000071e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.360000000000000142e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.360000000000000142e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.360000000000000142e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.380000000000000071e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.489999999999999858e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.560000000000000142e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.630000000000000071e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.669999999999999929e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.700000000000000000e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.760000000000000142e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
1.000000000000000000e+00, -10, 2.869999999999999929e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.839999999999999858e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.700000000000000000e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.760000000000000142e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 3.069999999999999929e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 3.060000000000000142e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.910000000000000142e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 2.889999999999999858e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 3.039999999999999858e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 3.030000000000000071e+01, 2.011000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, -10, 3.030000000000000071e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.130000000000000071e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.160000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.119999999999999929e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.220000000000000284e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.060000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.019999999999999929e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.919999999999999929e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.830000000000000071e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.789999999999999858e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.710000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.010000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.130000000000000071e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.189999999999999858e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.110000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.180000000000000071e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.239999999999999858e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.060000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.019999999999999929e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.960000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.930000000000000071e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.889999999999999858e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.910000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.810000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.900000000000000000e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 2.969999999999999929e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.039999999999999858e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.119999999999999929e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.089999999999999858e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.130000000000000071e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.210000000000000142e+01, 2.011000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, -10, 3.089999999999999858e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
1.000000000000000000e+00, -10, 3.030000000000000071e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.030000000000000071e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.019999999999999929e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.110000000000000142e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.110000000000000142e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.180000000000000071e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.289999999999999858e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.320000000000000284e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.279999999999999716e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.300000000000000000e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
1.000000000000000000e+00, -10, 3.239999999999999858e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.189999999999999858e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.080000000000000071e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.180000000000000071e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.229999999999999716e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
1.000000000000000000e+00, -10, 3.379999999999999716e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.139999999999999858e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.010000000000000142e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.050000000000000000e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.080000000000000071e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.080000000000000071e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.030000000000000071e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.080000000000000071e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.050000000000000000e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.169999999999999929e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.360000000000000142e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.439999999999999858e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.489999999999999858e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.470000000000000284e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.339999999999999858e+01, 2.011000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, -10, 3.450000000000000000e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.520000000000000284e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.589999999999999858e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.539999999999999858e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
1.000000000000000000e+00, -10, 3.560000000000000142e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.529999999999999716e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.479999999999999716e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.539999999999999858e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
1.000000000000000000e+00, -10, 3.110000000000000142e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 2.950000000000000000e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 2.950000000000000000e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.000000000000000000e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.169999999999999929e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.350000000000000000e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.329999999999999716e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.479999999999999716e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.529999999999999716e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.629999999999999716e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.760000000000000142e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.650000000000000000e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.589999999999999858e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
0.000000000000000000e+00, -10, 3.720000000000000284e+01, 2.011000000000000000e+03, 8.000000000000000000e+00
