Crocs,Water level,Temp,Year,Month
0.000000000000000000e+00, 2.029399999999999871e+00, 3.460000000000000142e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 2.056833333333333069e+00, 3.510000000000000142e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 1.981000000000000094e+00, 3.410000000000000142e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 2.127124999999999932e+00, -10, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 1.967999999999999972e+00, -10, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 1.904833333333333378e+00, 3.069999999999999929e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 1.840999999999999748e+00, 3.239999999999999858e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 2.072818181818181671e+00, 3.180000000000000071e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 1.976999999999999647e+00, 3.139999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.955249999999999932e+00, 3.069999999999999929e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.989833333333333343e+00, 3.150000000000000000e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.886799999999999811e+00, 3.329999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.794799999999999951e+00, 3.379999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.854166666666666963e+00, 3.470000000000000284e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 2.069166666666666377e+00, 3.379999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.916250000000000009e+00, 3.400000000000000000e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.796000000000000041e+00, 3.439999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.796000000000000041e+00, 3.410000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 2.100333333333333385e+00, -10, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.956142857142856739e+00, 3.339999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.751499999999999835e+00, 3.250000000000000000e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.683599999999999763e+00, 3.429999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.619999999999999885e+00, 3.429999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.570333333333333359e+00, 3.410000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.515800000000000036e+00, -10, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.457500000000000018e+00, 3.379999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.433499999999999774e+00, -10, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.432181818181818223e+00, 3.320000000000000284e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.435545454545454458e+00, 3.300000000000000000e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.367333333333333512e+00, 3.039999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.308777777777777818e+00, 2.810000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.291125000000000078e+00, 3.000000000000000000e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.296727272727272728e+00, 3.210000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.282111111111110979e+00, 3.439999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.156285714285714139e+00, 3.250000000000000000e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.038000000000000034e+00, 3.160000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.499999999999999556e-01, 2.989999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 8.814999999999999503e-01, 2.760000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, -10, 2.719999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, -10, 2.910000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.077142857142855847e-01, 3.130000000000000071e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.526666666666666616e-01, 3.130000000000000071e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.443749999999999645e-01, 3.229999999999999716e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 8.977999999999999314e-01, 3.210000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.154285714285714803e-01, 3.260000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.064285714285713613e-01, 3.300000000000000000e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 8.738571428571428878e-01, -10, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 8.316666666666666652e-01, 3.110000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.869999999999999218e-01, 3.030000000000000071e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.730000000000000204e-01, 3.130000000000000071e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.790000000000001368e-01, 3.180000000000000071e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.982500000000000151e-01, 3.260000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.971666666666666901e-01, 3.339999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.876250000000000195e-01, 3.389999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 8.248571428571428443e-01, 3.350000000000000000e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 8.435000000000000275e-01, 3.329999999999999716e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 8.615000000000000435e-01, 3.370000000000000284e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.002222222222220349e-01, 3.289999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.257500000000000728e-01, 3.169999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.100000000000000311e-01, 3.239999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.234444444444444011e-01, 3.239999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.041666666666666741e-01, 3.239999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.847999999999999421e-01, 3.169999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.339999999999999858e-01, 3.180000000000000071e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.142000000000000570e-01, 3.260000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 6.630000000000000338e-01, 3.260000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.018333333333334201e-01, 3.279999999999999716e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.571666666666666545e-01, 3.279999999999999716e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.322500000000000675e-01, 3.529999999999999716e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 7.544999999999999485e-01, 3.310000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.641999999999999904e-01, 3.200000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.546000000000000485e-01, 3.200000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.894999999999999796e-01, 3.229999999999999716e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 8.867777777777777759e-01, 3.189999999999999858e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 8.630000000000001004e-01, 3.270000000000000284e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 8.186666666666666536e-01, 3.000000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.591428571428570082e-01, -10, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.236666666666665693e-01, 3.130000000000000071e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 6.620000000000000329e-01, 3.060000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 5.983333333333332726e-01, 2.819999999999999929e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 5.690000000000000613e-01, 3.050000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 6.223999999999999533e-01, 3.279999999999999716e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 6.733333333333333393e-01, 2.969999999999999929e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 6.930000000000000604e-01, 2.900000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.022857142857142909e-01, -10, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.592499999999999805e-01, 3.089999999999999858e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.647999999999999243e-01, 3.110000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.598571428571428976e-01, 3.069999999999999929e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.468333333333333490e-01, 3.110000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 7.620000000000000107e-01, 3.100000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 6.764999999999999902e-01, 2.910000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 5.726666666666666572e-01, 2.930000000000000071e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 5.468333333333333934e-01, 2.819999999999999929e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 5.444999999999999840e-01, 2.750000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 5.235000000000000764e-01, 2.800000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 5.140000000000000124e-01, 2.639999999999999858e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 5.028749999999999609e-01, 2.780000000000000071e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 5.200000000000000178e-01, 3.039999999999999858e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 6.047500000000000098e-01, 2.969999999999999929e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 6.052000000000000712e-01, 2.239999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.622500000000000275e-01, 2.600000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.104999999999999538e-01, 2.669999999999999929e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 4.850000000000000422e-01, 2.889999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.020000000000000018e-01, 2.989999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.246666666666667256e-01, 3.110000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.215000000000000746e-01, 3.169999999999999929e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.303999999999999826e-01, 3.229999999999999716e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.217499999999999361e-01, 3.360000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.137500000000000400e-01, 3.400000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.474999999999999867e-01, -10, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 6.002222222222221015e-01, 3.010000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 6.266000000000000458e-01, 2.719999999999999929e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 6.614285714285713658e-01, 2.969999999999999929e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 7.123999999999999222e-01, 3.089999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 7.401666666666666394e-01, 3.089999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 7.304285714285713160e-01, 3.039999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 7.026111111111110752e-01, 3.110000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 6.640000000000000346e-01, 3.229999999999999716e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 6.319000000000000172e-01, 3.160000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.714615384615384652e-01, 3.010000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.232857142857143540e-01, 2.810000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 4.924545454545454226e-01, 2.830000000000000071e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 4.687999999999999945e-01, 2.760000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 4.507999999999999785e-01, 2.769999999999999929e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 4.491999999999999882e-01, 2.810000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 4.956363636363637082e-01, 2.939999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 5.576875000000000027e-01, 2.989999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 6.206315789473683120e-01, 3.089999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 6.507894736842104733e-01, 3.150000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 6.365416666666666723e-01, 3.270000000000000284e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 6.064615384615383853e-01, 3.250000000000000000e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 5.983636363636363198e-01, 3.220000000000000284e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 5.915333333333331334e-01, 3.229999999999999716e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 5.483750000000000568e-01, -10, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 5.245714285714285774e-01, 3.289999999999999858e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 5.086428571428571743e-01, 3.189999999999999858e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 5.088571428571430078e-01, 3.200000000000000000e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 5.232727272727273338e-01, 3.339999999999999858e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 5.831666666666668331e-01, 3.350000000000000000e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
