Crocs,Water level,Temp,Year,Month
0.000000000000000000e+00, 1.042326923076922984e+00, 2.919999999999999929e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.028323529411764969e+00, 3.100000000000000000e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.024714285714285689e+00, 3.119999999999999929e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.033499999999999863e+00, 3.239999999999999858e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.027800000000000047e+00, 3.139999999999999858e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.017249999999999988e+00, 2.910000000000000142e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.017166666666666552e+00, 2.950000000000000000e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.015555555555555323e+00, 2.939999999999999858e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.014749999999999819e+00, 3.100000000000000000e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.012538461538461387e+00, 2.939999999999999858e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.009416666666666629e+00, 2.869999999999999929e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.002076923076923087e+00, 3.110000000000000142e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 9.994999999999997220e-01, 3.150000000000000000e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 9.998333333333332407e-01, 3.200000000000000000e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 1.000833333333333464e+00, 3.089999999999999858e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 9.963333333333332931e-01, 3.119999999999999929e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 9.924444444444444624e-01, 3.139999999999999858e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 9.911250000000000338e-01, 2.880000000000000071e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 9.875000000000000444e-01, 2.780000000000000071e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 9.842857142857142083e-01, 3.310000000000000142e+01, 1.999000000000000000e+03, 1.000000000000000000e+00
0.000000000000000000e+00, 9.812857142857140946e-01, 3.229999999999999716e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.813636363636363269e-01, 3.160000000000000142e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.784999999999999254e-01, 3.270000000000000284e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.769999999999999796e-01, 3.239999999999999858e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.810000000000000941e-01, 3.220000000000000284e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.808571428571429829e-01, 3.130000000000000071e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.754999999999999227e-01, 3.180000000000000071e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.765999999999998016e-01, 3.160000000000000142e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.745000000000000329e-01, 3.229999999999999716e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.672352941176471930e-01, 3.210000000000000142e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.631818181818180280e-01, 3.030000000000000071e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.548750000000000293e-01, 3.060000000000000142e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.462372881355931575e-01, 3.039999999999999858e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.356904761904762946e-01, 2.980000000000000071e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.248720930232557924e-01, 3.160000000000000142e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.103809523809525128e-01, 3.050000000000000000e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.084843750000000107e-01, 2.719999999999999929e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 1.015000000000000346e+00, 3.080000000000000071e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.471610169491525566e-01, 3.089999999999999858e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.624396551724138105e-01, 3.229999999999999716e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 8.660744680851063526e-01, 3.189999999999999858e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 7.682419354838708747e-01, 3.379999999999999716e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 8.488666666666666583e-01, 3.239999999999999858e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.861999999999999655e-01, 3.169999999999999929e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 1.519166666666666776e+00, 3.229999999999999716e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 1.402833333333333377e+00, 3.250000000000000000e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 1.002000000000000002e+00, 3.329999999999999716e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.705714285714285294e-01, 3.019999999999999929e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.693333333333331581e-01, 3.119999999999999929e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.737142857142856434e-01, 3.260000000000000142e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.503636363636362994e-01, 3.050000000000000000e+01, 1.999000000000000000e+03, 2.000000000000000000e+00
0.000000000000000000e+00, 9.483333333333332504e-01, 3.019999999999999929e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.427499999999999769e-01, 3.069999999999999929e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.418333333333333002e-01, 2.930000000000000071e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.352000000000000313e-01, 3.180000000000000071e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.364000000000001211e-01, 3.210000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.296666666666667522e-01, 3.289999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.303333333333333455e-01, 3.130000000000000071e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.430000000000000604e-01, 2.889999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.773333333333332762e-01, 3.139999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.547499999999999876e-01, 3.300000000000000000e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.771111111111111525e-01, 3.279999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.464285714285713969e-01, 3.279999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.282500000000000195e-01, 3.379999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.268000000000000682e-01, 3.379999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.259999999999999343e-01, 3.420000000000000284e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.280000000000000471e-01, 3.420000000000000284e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.394000000000000128e-01, 3.389999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.294999999999999929e-01, 3.379999999999999716e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.046499999999999986e+00, 3.389999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.001636363636363658e+00, 3.360000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.721818181818182580e-01, 3.360000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.277999999999999803e+00, 3.250000000000000000e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.131222222222222351e+00, 3.060000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.781250000000000222e-01, 3.130000000000000071e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.958181818181818246e-01, 2.960000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.834444444444443434e-01, 3.169999999999999929e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 9.604285714285712983e-01, 3.060000000000000142e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.127499999999999947e+00, 3.130000000000000071e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.267500000000000071e+00, 3.139999999999999858e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, 1.331333333333333258e+00, 2.980000000000000071e+01, 1.999000000000000000e+03, 3.000000000000000000e+00
0.000000000000000000e+00, -10, 2.839999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, -10, 2.819999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.279374999999999929e+00, 3.019999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.033555555555555339e+00, 3.200000000000000000e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.014375000000000027e+00, 3.110000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.072800000000000198e+00, 3.210000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.121142857142856997e+00, 3.200000000000000000e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.088285714285714301e+00, 3.239999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.043857142857142817e+00, 3.169999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.996666666666665924e-01, 3.089999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.002750000000000030e+00, 3.039999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.012333333333333085e+00, 3.119999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.847999999999998977e-01, 3.110000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.801250000000000240e-01, 3.169999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.776666666666665728e-01, 3.050000000000000000e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.731250000000000178e-01, 3.160000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.635714285714286342e-01, 3.289999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.603749999999999787e-01, 3.270000000000000284e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 9.731250000000000178e-01, 3.310000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.041333333333333222e+00, 3.100000000000000000e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.211000000000000076e+00, 3.160000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.034166666666666679e+00, 3.069999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.005555555555555536e+00, 3.069999999999999929e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.041833333333333167e+00, 3.200000000000000000e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.058000000000000052e+00, 3.189999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.056250000000000133e+00, 3.229999999999999716e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.072999999999999954e+00, 3.239999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.057249999999999801e+00, 3.180000000000000071e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.039666666666666739e+00, 3.010000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.100166666666666737e+00, 3.189999999999999858e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.314875000000000016e+00, 3.360000000000000142e+01, 1.999000000000000000e+03, 4.000000000000000000e+00
0.000000000000000000e+00, 1.208874999999999922e+00, 3.379999999999999716e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.499400000000000066e+00, 3.279999999999999716e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.371399999999999952e+00, 3.229999999999999716e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.180625000000000036e+00, 3.150000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.316999999999999948e+00, 3.169999999999999929e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.359333333333333060e+00, 3.060000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.253999999999999782e+00, 3.080000000000000071e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.211571428571428521e+00, 3.110000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.204500000000000126e+00, 3.239999999999999858e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.185333333333333572e+00, 3.229999999999999716e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.169000000000000039e+00, 3.130000000000000071e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.158000000000000140e+00, 3.160000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.175800000000000178e+00, 3.339999999999999858e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.177333333333333121e+00, 3.210000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.201999999999999957e+00, 3.220000000000000284e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.178000000000000158e+00, 3.169999999999999929e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.158249999999999780e+00, 3.180000000000000071e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.164599999999999858e+00, 3.229999999999999716e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.169142857142857039e+00, 3.229999999999999716e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.208499999999999908e+00, 3.180000000000000071e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.280999999999999917e+00, 3.139999999999999858e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.266499999999999959e+00, 2.950000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.267000000000000126e+00, 2.960000000000000142e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.212166666666666615e+00, 3.000000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.193000000000000060e+00, 2.900000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.238750000000000018e+00, 2.919999999999999929e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.236750000000000016e+00, 2.919999999999999929e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.230250000000000066e+00, 2.880000000000000071e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.226799999999999891e+00, 3.039999999999999858e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.207500000000000018e+00, 3.150000000000000000e+01, 1.999000000000000000e+03, 5.000000000000000000e+00
0.000000000000000000e+00, 1.203200000000000047e+00, 3.010000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.191750000000000087e+00, 2.910000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.190500000000000114e+00, 2.930000000000000071e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.184666666666666757e+00, 3.010000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.271999999999999797e+00, 3.100000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.458333333333333259e+00, 3.130000000000000071e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.689000000000000057e+00, 3.000000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.519600000000000062e+00, 3.039999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.301749999999999963e+00, 3.100000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.251249999999999973e+00, 3.279999999999999716e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.314624999999999932e+00, 3.220000000000000284e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.232888888888888923e+00, 3.200000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.167799999999999949e+00, 3.080000000000000071e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.166571428571428592e+00, 2.989999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.158600000000000074e+00, 3.060000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.143833333333333035e+00, 3.110000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.164714285714285813e+00, 3.000000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.134333333333333194e+00, 2.930000000000000071e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.198562499999999975e+00, 2.939999999999999858e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.180000000000000160e+00, 3.210000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.141846153846153955e+00, 3.180000000000000071e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.139142857142857235e+00, 3.119999999999999929e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.139181818181818073e+00, 2.960000000000000142e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.131149999999999878e+00, 2.919999999999999929e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.155200000000000005e+00, 2.980000000000000071e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.242666666666666808e+00, 2.980000000000000071e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.141454545454545277e+00, 2.900000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.162062499999999998e+00, 2.869999999999999929e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.187000000000000055e+00, 3.000000000000000000e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.136736842105263046e+00, 3.220000000000000284e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.239666666666666694e+00, 3.329999999999999716e+01, 1.999000000000000000e+03, 6.000000000000000000e+00
0.000000000000000000e+00, 1.279692307692307907e+00, 3.310000000000000142e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 1.216818181818182021e+00, 3.250000000000000000e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 1.431866666666666399e+00, 3.189999999999999858e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 1.365499999999999936e+00, 3.310000000000000142e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 1.461142857142857299e+00, 3.289999999999999858e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
0.000000000000000000e+00, 1.316428571428571503e+00, 3.289999999999999858e+01, 1.999000000000000000e+03, 7.000000000000000000e+00
